k10,k_kinetics,xNH3_r2,xNO3_r2,xNO2_r2,xNOrg_r2,xN2_r2,ANH3_r2,ANO3_r2,ANO2_r2,ANOrg_r2,AN2_r2,r2_mean,r2_all
52,00000110100,0.7061346586088582,-0.01930237898815701,-1.8046618333426605,-1.3350120944760766,-1.7923727352483976,0.7851469246715531,-23462.695294995425,-2.033995586798753,-1.651849288192107,-2.447990142586734,-2347.2289197471778, 0.9942642523801298
574,01000111110,-8.417518244818556,0.737094290984641,-1.8128085484153376,-1.138287470593871,-1.7918716302962103,-0.39382532496230027,-0.4167677850032301,-0.4554745502993034,-0.8051802016813268,-0.0029212573752741555,-1.449756072246077, 0.001957164653319632
565,01000110101,0.731722302394251,-4.334408209505005,-1.049368193125118,-0.3192146118949981,-0.9663249842572712,0.8085710192846111,-3189.2211681993717,-0.4801633690326219,-5.842162452779673,-0.9383834590151348,-320.1610900157303, 0.635962878109728
46,00000101110,0.7149521789673545,-6.1089475398163335,-1.1081679203970327,-0.28974351311191926,-0.9602413872736928,0.7601389818240801,-2899.6870184874615,-0.8642985243648418,-4.439607979932252,-0.9842701080133958,-291.296720429958, 0.6356881760553537
64,00001000000,-749.7726265259852,-136.00037110924998,-1.8057902972792443,-2.1197176545221774,-1.79227909618145,0.9512345405032545,-116117.8687784294,-1.874250336579665,0.9942248338429897,-2.8029859256279908,-11701.209134000048, 0.9979828529234822
125,00001111101,0.6484910293928061,-3.3366196458582067,-1.0447214631012836,-0.3259851007358112,-0.9884148333289469,0.787513486819168,-3189.4388056948774,-0.7374103463730344,-6.233343392148773,-0.934290238586075,-320.1603586198798, 0.6340950639497475
77,00001001101,-64.07936485636081,-6.75055883410314,-1.8031194207334367,-5.447678359750707,-1.792301273415343,0.9601261905848744,-7654657.065597141,-2.3655904690782865,0.781513941663176,-2.440696516434178,-765474.0003266737, 0.9966264341092325
86,00001010110,-439.50341216597604,0.5339584949311431,-1.8022769283286273,-1.1043519529948411,-1.792315679945156,0.9245819906339063,-60573.53855778769,-1.684661146716782,0.9011928430129365,-2.6780508489817474,-6101.974389318206, 0.9973822135474609
127,00001111111,0.6607353444995037,-3.355400628950023,-4.877840066502677,-0.9687647851497514,-0.34859307648413185,-0.24370854992863755,-0.29154539929396917,-0.33333227778646735,-4.4771068598657,-0.3333329644149834,-1.4568889263876836, -0.04004346669230796
75,00001001011,0.7116859387139772,-3.055171133053266,-1.3627635246833432,-0.9657773805694394,-0.35374591676598266,0.7941756901669921,-2405.75888590189,-1.1306572133816357,-55.5349285606107,-0.292457883993527,-246.69485258860672, -0.04419082125718177
112,00001110000,0.713766653546648,-2.829392130888859,-5.267542205901019,-0.9692577300035246,-0.41172727249007623,0.7774821338737763,-2430.1398665135594,-0.7970171942012845,-88.42844579753267,-0.2996379647960761,-252.76516380219522, -0.04600395490266096
89,00001011001,-363.25531056498227,-6.6471988761606555,-1.805504406600817,-4.632490191284764,-1.7922825904549438,0.9155931329044074,-32301457.748967864,-1.8736953691335931,0.9931360746071571,-2.7590487332781763,-3230183.860576939, 0.9968241041333953
589,01001001101,-82.76189733564637,-6.780470420993229,-1.8046088209052509,-5.284380664047657,-1.7922800824586487,0.944516819243535,-18666271.182612818,-1.5202492928422031,0.8600901312822534,-2.6273001589576532,-1866637.194919264, 0.9968788090363986
74,00001001010,0.708206417127506,-2.863855188989554,-5.022086072457425,-0.9686327167334041,-0.4212403414310637,0.7790325600769082,-2417.5614008488055,-0.001906047165329161,-85.37753836684654,-0.297770613134934,-251.10271912183597, -0.04594622304685725
108,00001101100,0.7001798982531708,-3.0675876770620363,-5.269139912916229,-0.96586554228331,-0.42001186694887815,0.7846547941297202,-2408.88703648921,0.0178288711467679,-85.2668390578953,-0.29473301326418944,-250.26685499960504, -0.044300761161861324
93,00001011101,-137.20693528109254,-6.973747050000182,-1.8033761460315838,-5.461524639542011,-1.7923006026767143,0.9267390033102467,-7395572.135267044,-1.321443250012369,0.8536554071001271,-2.566192237616432,-739572.748039184, 0.9967168877774136
595,01001010011,0.6961780331800939,-2.9055582773758113,-5.26913991290644,-0.9686664061810815,-0.43621129961505,0.7876179617074331,-2406.3488316731855,-0.04399783187535644,-94.76957380825515,-0.3196035529260324,-250.9577786767433, -0.04692954182781772
90,00001011010,0.7109826213047328,-3.07878922336639,-4.123912290293295,-0.9651391952822923,-0.38745004555124396,0.7845639285764475,-2417.3765934322105,0.008266301750640692,-69.79612708212264,-0.3128596301300952,-249.4537058047324, -0.044481345777171555
578,01001000010,-136.1936331591425,-48.32928889632242,-1.800986366930342,-898.977820238652,-1.7923377971230279,0.955211861232391,-231333.8289465078,-4.111768753639706,0.9873274743466592,-2.091307623926565,-23242.518355000797, 0.9969404169808279
97,00001100001,0.7140639520135982,-2.8985880433528823,-5.266298590965265,-0.9682439731365158,-0.400452702281084,0.7797453645564356,-2403.0255706343437,-0.7709176722200541,-87.99418654358622,-0.30552782711646365,-250.01359766704317, -0.045603432722922665
587,01001001011,-152.90968969434243,-6.21310644630487,-1.8055272215818494,-4.272864358021505,-1.792285171368344,0.9616093871162413,-22630872.11356233,-1.148271651639619,0.9933701792823044,-2.543200265070204,-2263104.084352757, 0.9968701395031792
91,00001011011,-105.3108029014322,-8.526052308115492,-1.8013153027794564,-5.721875138734304,-1.792333376878339,0.917067589425596,-18800212.073692244,-0.6096346452284174,0.9851172170012327,-2.4943384255123062,-1880033.642785954, 0.9964334078314536
564,01000110100,0.5246949835858234,-0.5160359650104971,-1.0765505700551614,-0.37354297287360305,-1.0007539008817132,0.5319281148102512,-4394.860406087093,-0.1002795438755053,-7.976860562375803,-0.9474745516163892,-440.57952810553854, 0.6197660733080186
96,00001100000,0.7181016258192932,-2.868139548085398,-5.269139705007056,-0.968618468931288,-0.39722759160419807,0.7777461981589747,-2410.0005426627986,-0.9223944277907463,-90.8657006979864,-0.30657246489950274,-251.01024877431252, -0.04579446274421062
120,00001111000,0.6779660040984382,-1.1992727506481402,-0.40536890405664083,-1.0154729561874811,-0.33543398762647914,0.8300690445458522,-3082.9817114357265,-3.03440225579806,-6.414795652658706,-0.3159784052404966,-309.4194401299298, -0.07090472067122633
92,00001011100,0.7076020231479607,-2.927064775821281,-5.269139499665939,-0.9676945126395349,-0.4287243819748061,0.7790514290301744,-2408.352623034702,-0.004019609699617677,-88.72100093430986,-0.29328240196694466,-250.54768956986018, -0.045173810366131883
116,00001110100,0.7322702362030653,-2.7807475787714475,-2.9404238802082947,-0.9703460882463355,-0.35987318741286445,0.7808224390886701,-2463.093059861704,-1.2206585753515546,-84.07619433789593,-0.3068608164124671,-255.42350716507116, -0.04672403734499464
94,00001011110,0.7056088144303314,-3.6544650682099302,-0.8433061830548911,-0.9574547496922732,-0.34457608880451795,0.8107789023412922,-2473.5309665489526,-0.28637331547534983,-39.824828038748656,-0.3022941332003566,-251.82278764093675, -0.0401385819050224
577,01001000001,0.7043628423918862,-3.0965339261903813,-2.1920119092536323,-0.9651136018073674,-0.36731198181175917,0.7874643805205637,-2403.65566950441,-1.3516352527520925,-73.54183329702599,-0.2879307316540136,-248.3966212981993, -0.04370991315006645
95,00001011111,0.7075677793266303,-2.9019864913472246,-5.259781051577075,-0.9680460827097717,-0.43420564438146925,0.7800973239777308,-2403.3987960682725,-0.7917470608514598,-86.72833057047208,-0.2923595001184165,-249.92875873664258, -0.04528937671494915
580,01001000100,-69.49695094700171,-1354.921680360292,-1.8058035703658364,-2.9775711568101797,-1.7922610759904862,0.9285344844988632,-88989.03201993708,-1.8847410571845442,0.8896476574362415,-2.819401415121954,-9042.291224737792, 0.9978899451361108
99,00001100011,0.7101565607998902,-2.8965536254553745,-5.269139912916111,-0.9680256722752634,-0.4327661988559257,0.7760245372827086,-2402.7675129219206,-0.2770327450038508,-91.4906638317809,-0.28692771509202175,-250.2902441525217, -0.04517097563525363
139,00010001011,0.7021935968632969,-2.860688672541475,-5.269139912916229,-0.968521169264903,-0.5706536589755491,0.7814217313912463,-2392.7885770178946,-0.30215377710630453,-91.4581709955353,-0.3265237461447923,-249.3060813622125, -0.05262724647834682
103,00001100111,0.7071224803635758,-2.868585031604578,-2.199107571471216,-0.9683868751644549,-0.6434762105016938,-0.33304196604691727,-2403.241777326222,-0.30311479718045575,-28.58991030079075,-0.3333333332958397,-243.87736109319144, -0.025644350896889767
598,01001010110,-4.9276683885399795,-5.294303796680479,-2.056810154518317,-28.44836347979595,-2.0342912643754225,-0.2804096470151747,-0.4809616365160627,-0.4319107626749137,-1.0750149741821895,-0.014510727385255162,-4.504424483168375, -0.0009227512068992194
107,00001101011,0.6602067492311655,-2.9623861063328487,-4.884025314381133,-0.9676424307830609,-0.2626302077818865,0.7680454409308968,-2384.116468153521,-0.2228677910955259,-65.42331484504426,-0.3327177880736738,-245.7743800446852, -0.06986752156760012
100,00001100100,0.7157066956203655,-2.8712079092031964,-5.269139912916077,-0.9686327867876858,-0.4004118757106321,0.7781822413421366,-2408.3830892068936,-0.6486018596015888,-91.98224825563919,-0.30591973699218133,-250.93353626067815, -0.04580503140269987
102,00001100110,0.6009450948341615,-2.9800426600358407,-3.32387238493972,-0.9681894668607456,-0.3100005867711402,0.17061431234506452,-1917.7133949542279,-0.20112780322510115,-50.45039922553532,-0.33356630986951097,-197.5509033984286, -0.0006349003518897334
584,01001001000,0.6999922537662696,-3.3570541186815115,-0.981157256451449,-0.9624399605542178,-0.34642673604298646,0.8063147756921393,-2477.4666802465294,-0.4926097282345461,-45.35217744574129,-0.29729527380049636,-252.77495337365775, -0.04266292467544863
124,00001111100,0.7152922658137992,-2.8334060863360087,-5.269139907705794,-0.969239066051901,-0.40425392220516754,0.7775261825590587,-2427.202777307262,-0.7212619338187249,-90.99759211557692,-0.3036087890396073,-252.7208460679623, -0.04606812810241667
128,00010000000,-63.55715366678838,-1.6509069285078333,-1.829087412117124,-4.2131400115862645,-1.7913115160678563,0.7503029248298931,-211688.43545638176,-2.013009561836699,0.9768454163338774,-2.8321139755463705,-21176.459503111306, 0.9975600822133588
129,00010000001,-80.33678826530716,-15.00629214657462,-1.8204891166505077,-5.1904374828150575,-1.7913432610377376,0.7600092732151048,-50939761.6177061,-2.060389093388436,0.9809797520791539,-2.8636844670590533,-5093986.894614091, 0.9971409207378875
132,00010000100,-20.69548502862085,0.7151541001206325,-1.8209329323332288,-1.6307228453049256,-1.7910134295845332,0.11962464725604605,-117498.87403525373,-2.0581766304966576,0.9604594182864816,-2.580640399226326,-11752.765576835363, 0.9948930728447168
130,00010000010,-543.814640125877,0.12450902696740873,-1.8254807129811605,-131.3023967734792,-1.790956624194167,-1.020962455926694,-383514.03173287003,-2.066441701748302,0.8431989664413582,-2.5573592900397797,-38419.74422625608, 0.9944716088291026
131,00010000011,-12901.360938902104,-20.063060499941592,-1.8287631610857207,-5.18698106171082,-1.7909169577369233,0.6780066410562631,-50373239.80026245,-2.069604385639277,0.9426874160170278,-2.915066162268597,-5038617.339489952, 0.9976180300857164
133,00010000101,-21.487099329166885,-15.287117476371225,-1.822146353934555,-6.720138163117592,-1.7907200701896229,0.8251170902207048,-51282639.97008965,-2.0959840455991157,0.8537728968598841,-2.9262603550027935,-5128269.042066546, 0.9975694011718614
134,00010000110,-79.76414725748673,-2.0042359947821375,-1.8331865064321136,-6.273761224241696,-1.7909534188133884,-1.7117707169153382,-169329.03471569263,-2.0422937640415304,0.9902997577144677,-2.417368504833853,-16942.588213332245, 0.9923106868630781
136,00010001000,-119.00057545618965,0.9323190143930121,-1.8230419772463695,-1.644361524388294,-1.7912862700852519,0.6184862944659507,-160080.29846266887,-2.0288003181876,0.9667197791702176,-2.7735921977166207,-16020.684259532467, 0.9970252040457515
138,00010001010,-225.22657066396337,0.5194184094157734,-1.8312645735751771,-17.09363739046171,-1.7909167075799917,-1.7124138987153428,-331145.4565739218,-2.042559455840762,0.8289241423640887,-2.4729646528078777,-33139.627855871295, 0.9933749759512452
137,00010001001,-35.30442109273123,-8.918699125627935,-1.8233506065662763,-4.499508649583502,-1.7913121020706457,-0.4317891591754339,-648904.2769172768,-2.08305354586232,0.9261658632683611,-2.4866905968416506,-64896.06895762919, 0.9924236852804075
141,00010001101,-22.260838875180355,-16.985861415157714,-1.81385549794145,-5.002168416461354,-1.7908520773996304,-16.82561972443311,-97339.5204597781,-2.130198559378477,0.934781066743052,-1.8494818276305764,-9740.724455510493, 0.9599869057308608
150,00010010110,0.707277205739391,-2.8916531812747213,-5.269139912916229,-0.9683979508161082,-0.4228111819574141,0.7824328566983708,-2401.538152613752,-0.23131174400359789,-84.67794284950985,-0.3242730960443989,-249.48339724678362, -0.04838717008248983
142,00010001110,-74.28127595534377,0.3284048653540381,-1.8342686366135381,-3.068806841902532,-1.7904757259273731,-0.5313435963015556,-146872.14580034863,-2.030786165116724,0.976908767357986,-2.560526680362098,-14695.693797031752, 0.9951029748571322
144,00010010000,-97.23456717949344,0.9143805156209778,-1.8206288768471945,-2.7916307636152453,-1.7911229701288347,-0.5294519759442682,-162256.20542208495,-2.0725822893511223,0.8994176969013344,-2.510603520153038,-16236.314221144794, 0.9937066229418277
140,00010001100,-18.557492870376375,0.9314421543719327,-1.819371718938723,-1.2094795083916625,-1.7909199730795597,-0.9391326068498149,-146654.92187189063,-2.0681970964317373,0.9763841036007161,-2.4026631704713695,-14668.180130257722, 0.9907221576874516
148,00010010100,-176.99122587933647,0.48769590659687745,-1.8199008265716894,-1.0867787004207705,-1.7921093443614122,-8.114061343676141,-104765.73527218415,-1.9896408684764397,0.9505071883491341,-2.082034060146485,-10495.81728201122, 0.967817078787968
135,00010000111,-35.82662531296538,-15.817798435687397,-1.8215266719079417,-5.702206254527522,-1.7908840759263502,-4.462876638391466,-688229.0993836451,-2.0892081498428943,0.985136046910122,-2.293271316225877,-68829.79186444536, 0.9882788492115645
157,00010011101,0.7080326395389491,-2.8734350493313476,-1.4966327520521996,-0.9684105874056481,-0.7027236657609757,0.7754686346855983,-2402.7438024581593,-0.6593263798005415,-95.20004270384929,-0.2870610601641501,-250.34479333822983, -0.04536895580913791
143,00010001111,-45.50992961779036,-21.118067045884438,-1.8224267126080442,-6.339834413085565,-1.7907915306773408,0.14716869363828156,-15536484.411499247,-2.0765269250603873,0.968674054185778,-2.6835101575015416,-1553656.4636742903, 0.9957619488178246
145,00010010001,-71.14426237386257,-21.381162750775804,-1.8227001575366026,-6.183299279133298,-1.791033296570935,-0.15909914191844754,-2264426.6772908648,-2.084390808638938,0.9170307379077005,-2.5897112161483022,-226453.29159191521, 0.9936349012049386
255,00011111111,-5.627431200904319,-3.898791329939675,-1.807997732427073,-1297.8429181316742,-1.7923146179159426,-0.6282515572021372,-0.4497524671334885,-1.40020053472429,-0.40788924579226293,-0.4492904350313729,-131.43048372527448, -0.0002340462940404464
522,01000001010,0.04620669134822186,-6.053357966529521,-0.9854123600810631,-0.28571021055260526,-0.9586054573495848,0.6465261336876253,-3441.8376199220656,-0.22621835244735378,-1.1395194815285254,-0.9380792504347844,-345.1731790175953, 0.6430982113302326
236,00011101100,0.7080153752118874,-2.8575081163959575,-5.269139912916229,-0.9687120745693023,-0.446170055273702,0.7792260638032698,-2407.113214410656,-0.17496175458103824,-91.72756798527281,-0.31831854303023155,-250.738835141368, -0.047215967723110985
239,00011101111,0.6792262955550495,-2.8933463060100495,-5.269139915899552,-0.9679435170487818,-0.22583658033618148,0.7238283238114112,-2322.100222057238,-0.2995608005394996,-77.71007939184669,-0.33308269647050404,-240.8396156646023, -0.08765307392276322
231,00011100111,0.7187881983592719,-2.876616836448315,-5.269139912916229,-0.9682921065308872,-0.4031747971915516,0.7768055782251313,-2402.779657736555,-0.7040073602313548,-92.35243725300853,-0.30756226914839657,-250.4165294495446, -0.04564030818774212
230,00011100110,0.7094862665761272,-2.864561236447038,-5.269139912916229,-0.9684238649926491,-0.4565020152508088,0.7761761674753058,-2405.5261335872833,0.006810576741966945,-92.86535047536395,-0.2928919597126485,-250.6750530041173, -0.04571925947204192
250,00011111010,0.5452807517258917,-3.4706350981765386,-0.8228295887119375,-0.9637107530587561,-0.36322823519962366,-0.21752516232780028,-27.93432539035415,-0.3236029924821495,-12.102423122317159,-0.3333120415006199,-4.5986311632402845, -0.042004546872640214
171,00010101011,-21.299744415308393,-5.550193589331636,-1.8122434642152254,-4.161744986254836,-1.7921231809473972,0.045413802385469215,-0.8695064710331362,-1.4392050253712765,-1.3859778173324644,-0.006016955269245283,-3.827134210267814, 0.49937830192668375
