k_kinetics,ks_res,r2
"(0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0)","[ 2.67957323e-04  2.05731923e-06  4.01440122e-04 -2.77197395e-06
  3.82010040e-05 -3.08329140e-07  3.29851405e-04 -8.58471612e-03
  1.31447987e-02  8.39488047e-05 -2.00459538e-02]","0.7975795559761807"
"(0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1)","[ 2.64738458e-04  2.10987823e-06  4.04722549e-04 -2.83736500e-06
  3.81896833e-05 -3.08234336e-07  3.29776317e-04 -8.69526596e-03
  1.31448483e-02  8.40555342e-05 -3.29314620e-04]","0.7991634744644484"
"(0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0)","[ 8.67816355e-04  4.29956020e-06  1.46298146e-03 -5.56430750e-06
  3.50116564e-05 -2.81112361e-07  2.43478609e-04 -7.62089245e-03
  2.33827090e-02  3.96443734e-03 -1.93691969e-02]","0.7764630171915983"
"(0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1)","[ 8.72477004e-04  4.35732871e-06  1.46795775e-03 -5.63627276e-06
  3.49979766e-05 -2.80995121e-07  2.43128673e-04 -7.71920966e-03
  2.33204489e-02  3.95484095e-03 -3.17831380e-04]","0.7778316804421471"
"(0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0)","[ 1.33406588e-03  4.26276847e-06  1.20914979e-03 -5.51851858e-06
  3.60647253e-05 -2.89906007e-07  2.51857788e-04 -7.78853758e-03
  2.29381417e-02  4.86032625e-05 -1.93703163e-02]","0.7753984960766667"
"(0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1)","[ 1.33757589e-03  4.32087413e-06  1.21476247e-03 -5.59089137e-06
  3.60483908e-05 -2.89766590e-07  2.51486804e-04 -7.88679305e-03
  2.28769193e-02  4.84863422e-05 -3.17867885e-04]","0.7767723541958104"
"(0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0)","[ 1.55690144e-04  2.05009707e-06  3.71172275e-05 -2.76295956e-06
  2.45095487e-05 -1.35565950e-06  9.86988165e-04 -3.05412933e-02
  1.35454221e-02  5.41471548e-03 -2.25010068e-02]","0.8124193578921195"
"(0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1)","[ 1.55376576e-04  2.10328585e-06  3.73019557e-05 -2.82919915e-06
  2.45091625e-05 -1.35563735e-06  9.86980639e-04 -3.09169639e-02
  1.35457598e-02  5.41536134e-03 -3.69194444e-04]","0.8142179603168553"
"(0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0)","[ 6.81622401e-04  2.04926763e-06 -2.25853219e-04 -2.76192862e-06
  2.51169827e-05 -1.39068411e-06  1.00827000e-03 -3.10859277e-02
  1.32832167e-02  7.00641842e-05 -2.24984590e-02]","0.810814367605943"
"(0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1)","[ 6.79885153e-04  2.10270266e-06 -2.24956498e-04 -2.82847533e-06
  2.51148697e-05 -1.39056198e-06  1.00818542e-03 -3.14608861e-02
  1.32842720e-02  7.01219278e-05 -3.69166060e-04]","0.8126167600825966"
"(0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0)","[ 1.29997349e-03  4.10850672e-06  6.09795306e-04 -5.32640738e-06
  2.39955022e-05 -1.32340283e-06  8.00996881e-04 -2.92036487e-02
  2.50418235e-02  3.06632239e-03 -2.24977431e-02]","0.7933710643994528"
"(0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1)","[ 1.30507441e-03  4.16561941e-06  6.12674382e-04 -5.39753801e-06
  2.39919666e-05 -1.32318295e-06  8.00112113e-04 -2.95346823e-02
  2.49886003e-02  3.05585612e-03 -3.68522625e-04]","0.7949744180038845"
"(0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0)","[ 1.76650059e-03  4.06670844e-06  3.53648649e-04 -5.27435440e-06
  2.45713949e-05 -1.35666308e-06  8.26973205e-04 -2.97396486e-02
  2.46107752e-02  3.40710041e-05 -2.24954507e-02]","0.7925700446699235"
"(0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1)","[ 1.77024849e-03  4.12397516e-06  3.57271149e-04 -5.34567340e-06
  2.45664193e-05 -1.35636117e-06  8.26015111e-04 -3.00701629e-02
  2.45587985e-02  3.39467559e-05 -3.68502431e-04]","0.7941785165617717"
"(0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0)","[-2.77353828e-04  2.05792717e-06  6.74313846e-04 -2.77270958e-06
  2.34117382e-05 -1.29178933e-06  9.16867810e-04 -8.37298990e-03
  1.32967463e-02  6.30915393e-03 -2.00512146e-02]","0.798396456579036"
"(0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1)","[-2.79349098e-04  2.11055066e-06  6.76984561e-04 -2.83824355e-06
  2.34071323e-05 -1.29152194e-06  9.16586223e-04 -8.48361957e-03
  1.32960963e-02  6.31327339e-03 -3.29384577e-04]","0.7999766027870767"
"(0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0)","[ 2.50086836e-04  2.05732035e-06  4.12412592e-04 -2.77195233e-06
  2.40183144e-05 -1.32676197e-06  9.36880694e-04 -8.53909696e-03
  1.30321934e-02  8.44745322e-05 -2.00380597e-02]","0.7964940906332688"
"(0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1)","[ 2.46831600e-04  2.10976280e-06  4.15710958e-04 -2.83726327e-06
  2.40121366e-05 -1.32640334e-06  9.36526669e-04 -8.64958690e-03
  1.30321832e-02  8.45829923e-05 -3.29186513e-04]","0.7980771906030072"
"(0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0)","[ 8.35959968e-04  4.27948478e-06  1.46904674e-03 -5.53934016e-06
  2.25388268e-05 -1.23840952e-06  6.96822215e-04 -7.59107625e-03
  2.32883547e-02  4.02590743e-03 -1.93661983e-02]","0.7758962943934963"
"(0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1)","[ 8.40602883e-04  4.33762221e-06  1.47403276e-03 -5.61174582e-06
  2.25321016e-05 -1.23800320e-06  6.95627622e-04 -7.68940089e-03
  2.32260226e-02  4.01639676e-03 -3.17784940e-04]","0.7772652252417867"
"(0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0)","[ 1.31060442e-03  4.24143703e-06  1.21028808e-03 -5.49195106e-06
  2.31214539e-05 -1.27205312e-06  7.21643722e-04 -7.76117612e-03
  2.28317823e-02  4.93146607e-05 -1.93672174e-02]","0.7747941129469615"
"(0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1)","[ 1.31408027e-03  4.29964871e-06  1.21592029e-03 -5.56444519e-06
  2.31131340e-05 -1.27155398e-06  7.20386168e-04 -7.85944123e-03
  2.27705141e-02  4.91996824e-05 -3.17820188e-04]","0.7761683355663929"
"(0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0)","[ 1.81481990e-04  2.04977437e-06  2.42515204e-05 -2.76253541e-06
  2.45401747e-05 -1.35742984e-06  3.42737060e-04 -3.06749508e-02
  1.36463435e-02  5.36918256e-03 -2.25010614e-02]","0.8134520658269675"
"(0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1)","[ 1.81177816e-04  2.10313797e-06  2.44320689e-05 -2.82901191e-06
  2.45397977e-05 -1.35740822e-06  3.42744187e-04 -3.10507228e-02
  1.36466999e-02  5.36980305e-03 -3.69196333e-04]","0.8152509871116186"
"(0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0)","[ 6.94765629e-04  2.04952257e-06 -2.32397805e-04 -2.76220128e-06
  2.51330957e-05 -1.39161812e-06  3.50120840e-04 -3.12093095e-02
  1.33934269e-02  6.97486161e-05 -2.24985799e-02]","0.8118987506694295"
"(0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1)","[ 6.93041149e-04  2.10256944e-06 -2.31509162e-04 -2.82830679e-06
  2.51310266e-05 -1.39149864e-06  3.50105586e-04 -3.15843779e-02
  1.33945027e-02  6.98057845e-05 -3.69168977e-04]","0.81370145625249"
"(0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0)","[ 1.32917534e-03  4.12836500e-06  6.06195679e-04 -5.35114808e-06
  2.40117755e-05 -1.32431695e-06  2.74516577e-04 -2.92867183e-02
  2.51352069e-02  3.01426066e-03 -2.24977132e-02]","0.7939661778589993"
"(0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1)","[ 1.33427695e-03  4.18532038e-06  6.09068307e-04 -5.42206719e-06
  2.40083019e-05 -1.32410093e-06  2.74243431e-04 -2.96176831e-02
  2.50819908e-02  3.00376531e-03 -3.68520625e-04]","0.7955690529999504"
"(0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0)","[ 1.78565258e-03  4.08810092e-06  3.55882532e-04 -5.30099646e-06
  2.45749182e-05 -1.35684097e-06  2.82934894e-04 -2.98120180e-02
  2.47160731e-02  3.35701094e-05 -2.24954734e-02]","0.793195886855098"
"(0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1)","[ 1.78941274e-03  4.14519418e-06  3.59491172e-04 -5.37208438e-06
  2.45698258e-05 -1.35653160e-06  2.82637238e-04 -3.01424516e-02
  2.46640829e-02  3.34449921e-05 -3.68500927e-04]","0.7948037706771756"
"(0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0)","[-2.48482335e-04  2.05824604e-06  6.58631522e-04 -2.77313595e-06
  2.34476690e-05 -1.29386693e-06  3.22559433e-04 -8.42068391e-03
  1.33998164e-02  6.25420714e-03 -2.00586786e-02]","0.7994194122655636"
"(0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1)","[-2.50447613e-04  2.11018435e-06  6.61288285e-04 -2.83774898e-06
  2.34430935e-05 -1.29360131e-06  3.22504530e-04 -8.53137025e-03
  1.33992269e-02  6.25823624e-03 -3.29505780e-04]","0.8010003576822211"
"(0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0)","[ 2.67579856e-04  2.05759291e-06  4.02353231e-04 -2.77229380e-06
  2.40412664e-05 -1.32809167e-06  3.29847112e-04 -8.58443469e-03
  1.31446486e-02  8.39612221e-05 -2.00459746e-02]","0.7975761786680344"
"(0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1)","[ 2.64361209e-04  2.10997687e-06  4.05634598e-04 -2.83755556e-06
  2.40351788e-05 -1.32773849e-06  3.29772024e-04 -8.69498462e-03
  1.31446985e-02  8.40679447e-05 -3.29314947e-04]","0.7991600999167753"
"(0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0)","[ 8.67465362e-04  4.29957623e-06  1.46377544e-03 -5.56434342e-06
  2.25584287e-05 -1.23951593e-06  2.43475841e-04 -7.62065281e-03
  2.33825281e-02  3.96515211e-03 -1.93692199e-02]","0.7764605403549119"
"(0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 1)","[ 8.72125715e-04  4.35727583e-06  1.46875158e-03 -5.63619699e-06
  2.25517351e-05 -1.23911150e-06  2.43125923e-04 -7.71897021e-03
  2.33202682e-02  3.95555630e-03 -3.17831761e-04]","0.7778292069109057"
"(0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0)","[ 1.33370533e-03  4.26262227e-06  1.20997245e-03 -5.51835771e-06
  2.31302102e-05 -1.27253278e-06  2.51855000e-04 -7.78829022e-03
  2.29379547e-02  4.86151282e-05 -1.93703400e-02]","0.7753957925978784"
"(0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1)","[ 1.33721646e-03  4.32084187e-06  1.21558405e-03 -5.59084145e-06
  2.31219967e-05 -1.27204007e-06  2.51484003e-04 -7.88654635e-03
  2.28767314e-02  4.84981712e-05 -3.17868279e-04]","0.776769654724996"
"(0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0)","[ 1.55523306e-04  1.76716618e-06  3.77164907e-05 -7.06301259e-07
  7.17591697e-07 -1.19690554e-07  9.86982085e-04 -3.05409175e-02
  1.35456623e-02  5.41505527e-03 -2.25007297e-02]","0.8124180715538909"
"(0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1)","[ 1.55217614e-04  1.81421036e-06  3.79018833e-05 -7.23670125e-07
  7.17582308e-07 -1.19688890e-07  9.86975085e-04 -3.09165965e-02
  1.35460024e-02  5.41568504e-03 -3.69189875e-04]","0.814216651473737"
"(0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0)","[ 6.81452461e-04  1.76652122e-06 -2.25241514e-04 -7.06079477e-07
  7.32769243e-07 -1.22413785e-07  1.00826342e-03 -3.10855402e-02
  1.32834537e-02  7.00697790e-05 -2.24981819e-02]","0.8108129660106231"
"(0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1)","[ 6.79715528e-04  1.81384950e-06 -2.24340405e-04 -7.23531029e-07
  7.32718614e-07 -1.22404724e-07  1.00817885e-03 -3.14604992e-02
  1.32845151e-02  7.01275122e-05 -3.69161492e-04]","0.8126153362616262"
"(0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0)","[ 1.29985434e-03  3.60424610e-06  6.10579377e-04 -1.38575117e-06
  7.02489777e-07 -1.16467053e-07  8.00983902e-04 -2.92032353e-02
  2.50426353e-02  3.06656438e-03 -2.24972483e-02]","0.7933686612589816"
"(0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1)","[ 1.30495620e-03  3.65482249e-06  6.13463776e-04 -1.40441215e-06
  7.02413399e-07 -1.16451090e-07  8.00099198e-04 -2.95342667e-02
  2.49894244e-02  3.05609617e-03 -3.68514502e-04]","0.7949719726298685"
"(0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0)","[ 1.76637490e-03  3.56684909e-06  3.54442339e-04 -1.37192401e-06
  7.16915298e-07 -1.19065644e-07  8.26959862e-04 -2.97392221e-02
  2.46115771e-02  3.40751316e-05 -2.24949605e-02]","0.7925675652904735"
"(0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1)","[ 1.77012463e-03  3.61771935e-06  3.58069069e-04 -1.39069487e-06
  7.16792214e-07 -1.19041105e-07  8.26001652e-04 -3.00697366e-02
  2.45596120e-02  3.39508231e-05 -3.68494401e-04]","0.7941759954673221"
"(0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0)","[-2.77508999e-04  1.72943937e-06  6.74929485e-04 -6.82770169e-07
  6.90181124e-07 -1.14677846e-07  9.16861920e-04 -8.37287454e-03
  1.32970317e-02  6.30947001e-03 -2.00508785e-02]","0.7983952318030315"
"(0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1)","[-2.79506388e-04  1.77525920e-06  6.77605827e-04 -6.99529694e-07
  6.90064596e-07 -1.14656588e-07  9.16580209e-04 -8.48350326e-03
  1.32963897e-02  6.31359379e-03 -3.29379026e-04]","0.7999753513733868"
"(0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0)","[ 2.49923064e-04  1.72796512e-06  4.13043480e-04 -6.82019366e-07
  7.05337364e-07 -1.17396841e-07  9.36873957e-04 -8.53897631e-03
  1.30324799e-02  8.44799253e-05 -2.00377225e-02]","0.796492756053683"
"(0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1)","[ 2.46669299e-04  1.77385989e-06  4.16347554e-04 -6.98817553e-07
  7.05184980e-07 -1.17369163e-07  9.36519967e-04 -8.64946621e-03
  1.30324748e-02  8.45883371e-05 -3.29180955e-04]","0.7980758295617415"
"(0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0)","[ 8.35848182e-04  3.71637922e-06  1.46986354e-03 -1.41851191e-06
  6.66276256e-07 -1.09808529e-07  6.96807772e-04 -7.59092578e-03
  2.32892905e-02  4.02613467e-03 -1.93655800e-02]","0.7758937726738949"
"(0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1)","[ 8.40490551e-04  3.76741485e-06  1.47485609e-03 -1.43723967e-06
  6.66112950e-07 -1.09776289e-07  6.95612973e-04 -7.68924875e-03
  2.32269734e-02  4.01662512e-03 -3.17774797e-04]","0.7772626529998223"
"(0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 0)","[ 1.31048565e-03  3.68142424e-06  1.21111628e-03 -1.40539723e-06
  6.80864586e-07 -1.12435309e-07  7.21628651e-04 -7.76102132e-03
  2.28327120e-02  4.93185649e-05 -1.93666026e-02]","0.7747915189264534"
"(0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1)","[ 1.31396292e-03  3.73267211e-06  1.21675335e-03 -1.42419270e-06
  6.80663046e-07 -1.12396131e-07  7.20370793e-04 -7.85928594e-03
  2.27714564e-02  4.92035406e-05 -3.17810120e-04]","0.7761656913976813"
"(0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0)","[ 1.81318851e-04  1.76893860e-06  2.48369409e-05 -7.07370049e-07
  7.18335037e-07 -1.19823910e-07  3.42735339e-04 -3.06745861e-02
  1.36465833e-02  5.36951455e-03 -2.25007866e-02]","0.8134507787968795"
"(0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1)","[ 1.81015210e-04  1.81624473e-06  2.50217558e-05 -7.24827815e-07
  7.18325699e-07 -1.19822256e-07  3.42742469e-04 -3.10503588e-02
  1.36469455e-02  5.37013396e-03 -3.69191799e-04]","0.8152496777096359"
"(0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0)","[ 6.94595680e-04  1.76847354e-06 -2.31789207e-04 -7.07207735e-07
  7.33147529e-07 -1.22481648e-07  3.50118974e-04 -3.12089237e-02
  1.33936631e-02  6.97542060e-05 -2.24983047e-02]","0.811897351090784"
"(0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1)","[ 6.92870627e-04  1.81577689e-06 -2.30893244e-04 -7.24653989e-07
  7.33096937e-07 -1.22472585e-07  3.50103748e-04 -3.15839897e-02
  1.33947440e-02  6.98113929e-05 -3.69164438e-04]","0.8137000345839469"
"(0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0)","[ 1.32905670e-03  3.62349796e-06  6.06979924e-04 -1.39318482e-06
  7.02867925e-07 -1.16529898e-07  2.74512517e-04 -2.92863061e-02
  2.51360189e-02  3.01450123e-03 -2.24972184e-02]","0.7939637656949662"
"(0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1)","[ 1.33415904e-03  3.67392038e-06  6.09857625e-04 -1.41179289e-06
  7.02787285e-07 -1.16513018e-07  2.74239356e-04 -2.96172688e-02
  2.50828154e-02  3.00400441e-03 -3.68512505e-04]","0.7955665985500922"
"(0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0)","[ 1.78552824e-03  3.58742391e-06  3.56676362e-04 -1.37985174e-06
  7.16974192e-07 -1.19071003e-07  2.82930825e-04 -2.98115936e-02
  2.47168756e-02  3.35741851e-05 -2.24949827e-02]","0.7931933999966414"
"(0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1)","[ 1.78928836e-03  3.63828839e-06  3.60290031e-04 -1.39862433e-06
  7.16851565e-07 -1.19046527e-07  2.82633081e-04 -3.01420244e-02
  2.46648979e-02  3.34490697e-05 -3.68492880e-04]","0.7948012420417858"
"(0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0)","[-2.48641464e-04  1.73072627e-06  6.59249342e-04 -6.83530222e-07
  6.91057910e-07 -1.14835430e-07  3.22557620e-04 -8.42056694e-03
  1.34001024e-02  6.25453106e-03 -2.00583431e-02]","0.7994181850466782"
"(0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1)","[-2.50607000e-04  1.77685773e-06  6.61910528e-04 -7.00446316e-07
  6.90942548e-07 -1.14814388e-07  3.22502709e-04 -8.53125305e-03
  1.33995189e-02  6.25856068e-03 -3.29500261e-04]","0.8009991039245986"
"(0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0)","[ 2.67420141e-04  1.72939996e-06  4.02983236e-04 -6.82864419e-07
  7.05888862e-07 -1.17496091e-07  3.29845264e-04 -8.58431501e-03
  1.31449313e-02  8.39664765e-05 -2.00456384e-02]","0.79757484387395"
"(0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1)","[ 2.64197302e-04  1.77567577e-06  4.06271107e-04 -6.99820040e-07
  7.05736776e-07 -1.17468445e-07  3.29770139e-04 -8.69486366e-03
  1.31449895e-02  8.40733367e-05 -3.29309420e-04]","0.7991587387617756"
"(0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)","[ 8.67352619e-04  3.73513349e-06  1.46459431e-03 -1.42570538e-06
  6.66735996e-07 -1.09886014e-07  2.43471143e-04 -7.62050151e-03
  2.33834651e-02  3.96538098e-03 -1.93685999e-02]","0.7764580059292063"
"(0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1)","[ 8.72013856e-04  3.78619864e-06  1.46957573e-03 -1.44443080e-06
  6.66576325e-07 -1.09854533e-07  2.43121232e-04 -7.71881811e-03
  2.33212191e-02  3.95578336e-03 -3.17821607e-04]","0.7778266218637335"
"(0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0)","[ 1.33358568e-03  3.70150240e-06  1.21080241e-03 -1.41307843e-06
  6.81055371e-07 -1.12464385e-07  2.51850209e-04 -7.78813491e-03
  2.29388859e-02  4.86190549e-05 -1.93697240e-02]","0.7753931868398893"
"(0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1)","[ 1.33709634e-03  3.75276069e-06  1.21641949e-03 -1.43188349e-06
  6.80859356e-07 -1.12426335e-07  2.51479225e-04 -7.88638972e-03
  2.28776783e-02  4.85021132e-05 -3.17858177e-04]","0.7767669987107229"
"(0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0)","[ 1.55394700e-04  1.76732660e-06  3.80188944e-05 -7.06360565e-07
  5.43024309e-07 -6.05567503e-07  9.86977365e-04 -3.05406105e-02
  1.35456154e-02  5.41531722e-03 -2.25007307e-02]","0.8124165153050384"
"(0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1)","[ 1.55086695e-04  1.81421563e-06  3.82020030e-05 -7.23680936e-07
  5.43017980e-07 -6.05560071e-07  9.86970181e-04 -3.09162892e-02
  1.35459579e-02  5.41595172e-03 -3.69189886e-04]","0.8142150952776186"
"(0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0)","[ 6.81323939e-04  1.76668638e-06 -2.24932903e-04 -7.06151372e-07
  5.53607045e-07 -6.18368132e-07  1.00825856e-03 -3.10852286e-02
  1.32834042e-02  7.00740098e-05 -2.24981829e-02]","0.8108113213966549"
"(0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1)","[ 6.79585976e-04  1.81360664e-06 -2.24031119e-04 -7.23450556e-07
  5.53571428e-07 -6.18325132e-07  1.00817375e-03 -3.14601862e-02
  1.32844663e-02  7.01317778e-05 -3.69161502e-04]","0.8126136919438156"
"(0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0)","[ 1.29973032e-03  3.60427608e-06  6.10863072e-04 -1.38576412e-06
  5.36012613e-07 -5.94574718e-07  8.00980482e-04 -2.92029527e-02
  2.50425600e-02  3.06681701e-03 -2.24972494e-02]","0.7933672747504742"
"(0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1)","[ 1.30483052e-03  3.65481556e-06  6.13748223e-04 -1.40441288e-06
  5.35966725e-07 -5.94505251e-07  8.00095690e-04 -2.95339819e-02
  2.49893512e-02  3.05635220e-03 -3.68514514e-04]","0.7949705867411263"
"(0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0)","[ 1.76624810e-03  3.56689449e-06  3.54733958e-04 -1.37193741e-06
  5.46008859e-07 -6.06719294e-07  8.26956106e-04 -2.97389316e-02
  2.46115000e-02  3.40793068e-05 -2.24949613e-02]","0.7925660973374291"
"(0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1)","[ 1.76999667e-03  3.61779570e-06  3.58360861e-04 -1.39072007e-06
  5.45933150e-07 -6.06613185e-07  8.25997853e-04 -3.00694450e-02
  2.45595366e-02  3.39550365e-05 -3.68494410e-04]","0.7941745283896577"
"(0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0)","[-2.77632852e-04  1.72936364e-06  6.75216223e-04 -6.82750844e-07
  5.24322797e-07 -5.82399274e-07  9.16857439e-04 -8.37278521e-03
  1.32969894e-02  6.30972225e-03 -2.00508849e-02]","0.7983938384834154"
"(0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1)","[-2.79623605e-04  1.77498864e-06  6.77889536e-04 -6.99416386e-07
  5.24245254e-07 -5.82304238e-07  9.16576155e-04 -8.48341606e-03
  1.32963443e-02  6.31383248e-03 -3.29379124e-04]","0.7999739587227513"
"(0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0)","[ 2.49802055e-04  1.72788306e-06  4.13336436e-04 -6.81983019e-07
  5.34892596e-07 -5.95181924e-07  9.36869370e-04 -8.53888611e-03
  1.30324329e-02  8.44839087e-05 -2.00377288e-02]","0.7964912789178762"
"(0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1)","[ 2.46545253e-04  1.77400950e-06  4.16641000e-04 -6.98872846e-07
  5.34786520e-07 -5.95051230e-07  9.36515243e-04 -8.64937520e-03
  1.30324294e-02  8.45924207e-05 -3.29181061e-04]","0.7980743533164607"
"(0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0)","[ 8.35730367e-04  3.71640164e-06  1.47012672e-03 -1.41852540e-06
  5.11386209e-07 -5.63828839e-07  6.96804610e-04 -7.59084617e-03
  2.32892359e-02  4.02637471e-03 -1.93655878e-02]","0.7758925906402198"
"(0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 1)","[ 8.40372210e-04  3.76744827e-06  1.47511969e-03 -1.43725244e-06
  5.11279165e-07 -5.63680350e-07  6.95609813e-04 -7.68916903e-03
  2.32269195e-02  4.01686624e-03 -3.17774927e-04]","0.7772614720186123"
"(0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 0)","[ 1.31036654e-03  3.68140998e-06  1.21138579e-03 -1.40537764e-06
  5.21499361e-07 -5.76108546e-07  7.21625456e-04 -7.76094020e-03
  2.28326556e-02  4.93224874e-05 -1.93666104e-02]","0.7747902602521858"
"(0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 1)","[ 1.31384353e-03  3.73257773e-06  1.21702307e-03 -1.42415213e-06
  5.21366446e-07 -5.75928310e-07  7.20367622e-04 -7.85920468e-03
  2.27714003e-02  4.92074721e-05 -3.17810245e-04]","0.7761644339989002"
"(0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0)","[ 1.81193330e-04  1.76889553e-06  2.51440072e-05 -7.07344190e-07
  5.43556719e-07 -6.06216455e-07  3.42733928e-04 -3.06742781e-02
  1.36465329e-02  5.36977006e-03 -2.25007871e-02]","0.8134492186225575"
"(0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1)","[ 1.80882927e-04  1.81592770e-06  2.53317885e-05 -7.24706609e-07
  5.43548624e-07 -6.06206294e-07  3.42740977e-04 -3.10500439e-02
  1.36468989e-02  5.37040322e-03 -3.69191801e-04]","0.8152481175867045"
"(0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0)","[ 6.94468007e-04  1.76852576e-06 -2.31479540e-04 -7.07204505e-07
  5.53881900e-07 -6.18704498e-07  3.50117527e-04 -3.12086123e-02
  1.33936127e-02  6.97584059e-05 -2.24983056e-02]","0.8118957046028435"
"(0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1)","[ 6.92741201e-04  1.81568447e-06 -2.30583413e-04 -7.24615227e-07
  5.53848769e-07 -6.18665306e-07  3.50102272e-04 -3.15836772e-02
  1.33946950e-02  6.98156509e-05 -3.69164454e-04]","0.8136983883903581"
